Time,Medio,num_followers,tweet_text,article_url
"June 12th 2020, 13:30:36.000",MundoHispanico,"7,231",Actriz de Televisa contagiada de coronavirus rompe el silencio sobre el terror que está viviendo (VIDEO) https://t.co/Rbs7oHJ45q,https://mundohispanico.com/actriz-televisa-contagiada-coronavirus-rompe-silencio-terror-viviendo/
"June 12th 2020, 13:15:00.000",DLasAmericas,"171,282","#Mundo | El COVID-19 provocó grandes agujeros en su pulmón izquierdo, abriendo la vía a una infección bacteriana. E… https://t.co/DuFeCCeZ8w",https://twitter.com/i/web/status/1271491201305399297
"June 12th 2020, 11:16:55.000",ElHuffPost,"472,760",Sanidad registra 25 fallecidos en la última semana y 155 contagiados en las últimas 24 horas https://t.co/GU24clUIA5 https://t.co/evJKERDAxs,https://www.huffingtonpost.es/entry/muertos-coronavirus-espana_es_5ee39b5cc5b639dabca9b204?8df
"June 12th 2020, 03:45:00.000",ElHuffPost,"472,621","¿Son reales los dos contagios por coronavirus el 1 de enero en España? ""También hay un caso del año 1111"", responde… https://t.co/CtfOIY0XvR",https://twitter.com/i/web/status/1271347756217405441
"June 12th 2020, 03:05:00.000",DLasAmericas,"171,268","#Mundo | El COVID-19 provocó grandes agujeros en su pulmón izquierdo, abriendo la vía a una infección bacteriana. E… https://t.co/MCKXhwYSbI",https://twitter.com/i/web/status/1271337690068180994
"June 11th 2020, 20:57:56.000",ElNuevoDia,"680,045",Italia suma 53 muertos con coronavirus y repuntan los contagios https://t.co/kzcOkd1e4h,https://www.elnuevodia.com/noticias/mundo/nota/italiasuma53muertosconcoronavirusyrepuntanloscontagios-2575083/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1591913848
"June 11th 2020, 19:21:43.000",UniNoticias,"2,038,989","💊 Brasil supera los 800,000 contagios y los 40,000 fallecimientos desde el inicio de la pandemia. ➡️ Según proyecc… https://t.co/gUPniV4mC0",https://twitter.com/i/web/status/1271221101096587266
"June 11th 2020, 18:15:38.000",UniNoticias,"2,038,957",💊 Perú bate récord de fallecimientos en un día y es ya el octavo país del mundo por número de contagios. ➡️ En los… https://t.co/paSHtZ0Pv5,https://twitter.com/i/web/status/1271204472845291520
"June 11th 2020, 18:14:00.000",ElHuffPost,"472,599","¿Son reales los dos contagios por coronavirus el 1 de enero en España? ""También hay un caso del año 1111"", responde… https://t.co/gCBB8aUgzt",https://twitter.com/i/web/status/1271204059353997313
"June 11th 2020, 17:14:51.000",UniNoticias,"2,038,928",💊 Florida reporta su número más alto de contagios hasta la fecha. ➡️ El departamento de salud de Florida confirmó… https://t.co/JUF8bP5vGK,https://twitter.com/i/web/status/1271189176679952384
"June 11th 2020, 15:28:02.000",DLasAmericas,"171,251",Chile rebasa los 150.000 casos de #coronavirus tras sumar otros 5.500 contagios en el último día https://t.co/XuD0coTG5v,https://www.diariolasamericas.com/c4200972
"June 11th 2020, 15:21:57.000",UniNoticias,"2,038,894","💊 En Perú, 170 policías murieron por #coronavirus y casi 10,000 se han infectado. 👉 https://t.co/fHFhEwd4Jv https://t.co/8NXsx54jJm",http://uni.vi/wcYX102gKWU
"June 11th 2020, 14:10:03.000",CNNEE,"18,847,872","Aunque algunas zonas de Bogotá siguen en alerta naranja por contagio, muchos piden que siga la reapertura del país,… https://t.co/9VMbqhoi6r",https://twitter.com/i/web/status/1271142669121716229
"June 11th 2020, 13:54:45.000",UniNoticias,"2,038,895","💊 Por tercer día consecutivo el estado de Louisiana registra aumento de contagios. ➡️ Hasta ahora, Louisiana reg… https://t.co/znl2X1fKdA",https://twitter.com/i/web/status/1271138817077018627
"June 11th 2020, 13:30:11.000",Univision,"2,727,675",El brote es tan alarmante que representa una amenaza incluso para comunidades cercanas. https://t.co/c0d6n0yNiu,https://www.univision.com/shows/despierta-america/se-disparan-las-alarmas-por-contagios-de-covid-19-en-una-comunidad-rural-de-florida-donde-viven-muchos-hispanos-video
"June 11th 2020, 13:00:09.000",CNNEE,"18,847,632",Chile registra más de 5.500 nuevos contagios y suma 173 muertes https://t.co/jdx27LEbW2 https://t.co/tJEbuQqi9g,https://cnn.it/37nknzw
"June 11th 2020, 12:56:37.000",UniNoticias,"2,038,874",💊 ¿Podría el tipo de sangre influir en el contagio o desarrollo de complicaciones del covid-19? Estudios sugieren… https://t.co/egUcasM7h8,https://twitter.com/i/web/status/1271124187940257795
"June 11th 2020, 12:49:26.000",ElHuffPost,"472,597","¿Son reales los dos contagios por coronavirus el 1 de enero en España? ""También hay un caso del año 1111"", responde… https://t.co/H6srnq3wHQ",https://twitter.com/i/web/status/1271122379956248580
"June 11th 2020, 12:40:00.000",UniNoticias,"2,038,888",El doctor Mauricio González explica cuáles son los riesgos y precauciones que debes tomar para evitar el contagio c… https://t.co/AgnCSeVDDr,https://twitter.com/i/web/status/1271120008475824134
"June 11th 2020, 12:15:07.000",CNNEE,"18,847,542",Las contradicciones sobre el contagio de coronavirus por parte de los asintomáticos https://t.co/4SziGjFRa9,https://cnn.it/2zoCys5
"June 11th 2020, 12:14:34.000",UniNoticias,"2,038,872",💊 Golpe a la bolsa de Nueva York. ➡️ El ascenso en los contagios de #coronavirus a más de 2 millones en EEUU en… https://t.co/n3t0GX0mV4,https://twitter.com/i/web/status/1271113606634053633
